"EXPEDIENTE"	"RUC"	"DENOMINACION"	"CIIU4"	"TIPO_COMPANIA"	"PATRIMONIO"	"FECHA_PATRIMONIO"	"COTIZA_EN_BOLSA"	"ESPUBLICA"	"CUMPLIMIENTO"	"HABILITADA"	"IMPEDIMENTO"
"87151"	"1791410777001"	"COMPANIA ANONIMA DE TRANSPORTE DE CARGA LIVIANA CAMIOTRANSPORTE"	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87153"	"1791410785001"	"BGYH REPRESENTACIONES Y SERVICIOS ERGOSERVIS CIA. LTDA."	"I5510.09"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87155"	"2190003720001"	"COMPA�IA DE TAXIS DE SERVICIO PUBLICO CODESTAPU C.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87159"	"1791410823001"	"HERNANDEZ, MANCHENO & HIDALGO INGENIERIA, SERVICIOS Y REPRESENTACIONES S.A."	"M7110.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87161"	"1791410866001"	"CRONIX CIA. LTDA."	"J6110.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87165"	"1791410904001"	"VEGA PEREZ VEGAPE CIA. LTDA."	"G4730.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87172"	"1791410947001"	"SISTEMAS AVANZADOS DE ENERGIA Y NEGOCIOS SADEYN CIA. LTDA."	"M7110.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87179"	"1791411056001"	"EXCELENCIA EN ALTA TECNOLOGIA ELECTRICA EXATELEC CIA. LTDA."	"M7110.24"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87183"	"1791411080001"	"LIMPIOCAR CIA. LTDA."	"G4520.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87185"	"1791411099001"	"ARCA ECUADOR S.A."	"C1104.01"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87189"	"1791411137001"	"ZENITH ENDARA TRAVEL CIA. LTDA."	"N7911.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87190"	"1791411129001"	"TRANSPORTADORA Y OPERADORA DE TURISMO ANETA TTA CIA. LTDA."	"N7911.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87191"	"1791411153001"	"COMESTIBLES ALDORECUADOR CIA. LTDA."	"G4630.92"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87196"	"1791411226001"	"GRUPO SOTO HURTADO CIA. LTDA."	"M7410.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87199"	"1791411242001"	"QUIGRAFI C.A."	"C1812.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87205"	"1791411293001"	"LIBRIMUNDI LIBRERIA INTERNACIONAL S.A."	"G4649.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87206"	"0490054405001"	"COMPANIA DE TRANSPORTES EN TAXIS LOS PUPOS S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87218"	"1090109932001"	"COMERCIALIZACION DE ROPA DEPORTIVA Y CASUAL TEMPOCODECA CIA. LTDA."	"C1410.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87222"	"1791411447001"	"DISTRILUJOS S.A."	"G4530.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87224"	"1791411471001"	"ECUAROLLERS ECUATORIANA DE RODILLOS CIA. LTDA."	"C2219.09"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87227"	"1791411552001"	"CHEMTICA ECUADOR S.A."	"G4669.12"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87231"	"1791411498001"	"REPCOMPLAST C.A."	"G4669.22"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87236"	"1791411560001"	"SOLNOPRO SOLUCIONES NO PROBLEMAS S.A."	"M6920.02"	"AN�NIMA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"87237"	"1791411595001"	"AXXISCENTROMEDICO S.A."	"L6820.03"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87238"	"1791411625001"	"TRANSCIPTRA S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87249"	"1791411714001"	"FARMACELLS CIA. LTDA."	"G4772.04"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87255"	"1791411846001"	"EDICIONES NACIONALES UNIDAS EDINUN CIA. LTDA."	"J5811.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87259"	"1791411811001"	"SERTEXTIL CIA. LTDA."	"M6910.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87260"	"1791411862001"	"THE LOUIS BERGER GROUP INC."	"M7020.04"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87261"	"1791411870001"	"QUALITYMANAGEMENT DEL ECUADOR S.A."	"M7010.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87262"	"1791411900001"	"QUIJOS TOURS & RIVERS CIA. LTDA."	"H5110.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87269"	"1791347765001"	"DELGADO PAZMINO CIA. LTDA."	"P8522.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87271"	"1791411986001"	"GATEGOURMET DEL ECUADOR CIA. LTDA."	"I5610.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87272"	"1791411951001"	"TRUSTJAR S.A."	"M7320.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87273"	"1590017872001"	"TRANSPORTES TREINTA DE AGOSTO EL CHACO TRANSCHACO C.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87280"	"1791412087001"	"TROPITECA S.A."	"A0240.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87284"	"1791412109001"	"EDIMEDSA CIA. LTDA."	"G4761.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87285"	"1791412095001"	"SERVICIOS INTEGRADOS DE CONTABILIDAD Y AUDITORIA INTERCAUSER CIA. LTDA."	"M6920.09"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87287"	"1791412125001"	"AMERICAN TRAVELLING ATRAV CIA. LTDA."	"N7911.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87291"	"1791412168001"	"AQENERGY SERVICIOS PARA AGUA Y ENERGIA S.A."	"F4220.20"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87294"	"1791804686001"	"COMPA�IA DE TAXIS NORO�A & ORBEA TAXIS NORBE S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87295"	"1791412214001"	"JORGE ZAPATA LARA JEZL CONTADORES Y AUDITORES CIA. LTDA."	"M6920.09"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87299"	"1791412257001"	"INTERINOX S.A."	"G4659.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87300"	"1791412265001"	"MARRIOTT INTERNATIONAL HOTELS INC."	"I5510.01"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87304"	"1791412303001"	"GALO KHALIFE & ASOCIADOS CIA. LTDA."	"J5912.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87309"	"1791412354001"	"MODAS INTERNACIONALES TEXTIMODA S.A."	"G4782.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87311"	"1791412389001"	"ECUADORIAN STYLETIMBER CIA. LTDA."	"C1610.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87313"	"1791412397001"	"BLOEMVELD S.A."	"G4669.12"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87316"	"1791412427001"	"METAMORF S.A."	"J6209.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87317"	"1791412419001"	"NUEVA IMAGEN NUVAGEN S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87320"	"1791412478001"	"CONENERGY S.A. CONTROL Y ENERGIA"	"F4321.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87321"	"1791412443001"	"CORPOVENTURA CIA. LTDA."	"M7310.04"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87330"	"1791412559001"	"MEDILABOR S.A."	"G4649.22"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87331"	"1791412567001"	"TELMAT CIA. LTDA."	"G4741.13"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87332"	"1791811313001"	"RUBIO & PINOS PROYECTOS Y SERVICIOS CIA. LTDA."	"F4100.10"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87335"	"1791412591001"	"EXPOSAIMEX S.A."	"G4649.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87346"	"1791412710001"	"SMARTOFFICE CIA. LTDA."	"G4659.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87349"	"1791412753001"	"CENTRISA S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87351"	"1791412761001"	"PACACEVI S.A."	"C3314.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87363"	"1791839293001"	"UIDESERV CIA. LTDA."	"N7810.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87368"	"0590060895001"	"PILONES LA VICTORIA S.A. PILVICSA"	"A0161.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87370"	"1791412958001"	"SCANNEREXPRESS SEGURIDAD INTEGRADA CIA. LTDA."	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87371"	"1791412966001"	"AGENCIA DE VIAJES EQUATEUR VOYAGES PASSION EQVOPASS CIA. LTDA."	"N7911.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87372"	"1791412974001"	"COMPA�IA DE TRANSPORTE ESTUDIANTIL TRAETUR CIA. LTDA."	"H4921.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87377"	"1791413024001"	"FIDUCIARIA ECUADOR FIDUECUADOR S.A. ADMINISTRADORA DE FONDOS Y FIDEICOMISOS"	"K6430.00"	"AN�NIMA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"87379"	"1791413032001"	"SANDANIEL EXTRACTORA SAN DANIEL CIA. LTDA."	"C1040.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87388"	"1791413148001"	"PROYECCIONMILENIUM CIA. LTDA."	"G4690.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87391"	"1791413121001"	"PROVALLEMAR CIA. LTDA"	"G4630.32"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87392"	"0590060909001"	"CIA DE TRANSPORTES DE PASAJEROS EN TAXIS COTOPAXI COTRANSTAXIS COTOPAXI S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87395"	"1791413210001"	"MIXSPORTS CIA. LTDA."	"G4763.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87399"	"1791413237001"	"SUPERDEPORTE S.A."	"G4641.21"	"AN�NIMA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"87401"	"1791413245001"	"FAST TECH S.A."	"G4690.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87402"	"1791413253001"	"SISTEMAS CONTABLES INTEGRADOS FLORES NARVAEZ S.A."	"M6920.09"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87419"	"1791413423001"	"TRAVEZ - VELASQUEZ TEXTILES TRAVELTEX CIA. LTDA."	"G4641.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87420"	"1791413482001"	"LA REDD LAREDDSA S.A."	"J6110.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87422"	"1791413474001"	"IMPORTACIONES CASTRO CRESPO INTERNATIONAL COMPANY S.A."	"C2310.21"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87424"	"1791413512001"	"QUANTEX S.A."	"P8549.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87433"	"1791413571001"	"SERVICIOALCLIENTE S.A."	"N8220.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87434"	"1791823257001"	"ALOAGPARK S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87441"	"1791413687001"	"ADETRANSCORP S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87445"	"1791413695001"	"INMOBILIARIA CIUDAD Y CAMPO PASTOR MORRIS CIA.LTDA."	"M7110.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87449"	"1090109967001"	"COMPA�IA DE TRANSPORTES LOS PENDONEROS S.A."	"H4922.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87450"	"1791413733001"	"PREMIUM LOGISTICS S.A. PREMLOG"	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87454"	"1791413784001"	"HARO IMPORTADORES HAROIMP CIA. LTDA."	"G4663.15"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87458"	"1090109975001"	"PIAMAR CIA. LTDA."	"I5610.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87459"	"1791413849001"	"VIGILANCIA, INVESTIGACION Y TRANSPORTE DE VALORES VINCUVAL CIA. LTDA"	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87463"	"1791413881001"	"AEROANDESTRANS S.A."	"H5229.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87464"	"1791413822001"	"INDUSTRIA DE CONFECCIONES INZATEX CIA. LTDA."	"C1410.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87471"	"1791413970001"	"SISTEMAS MEDICOS MEDISYS SOCIEDAD ANONIMA"	"G4651.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87472"	"1791413989001"	"ADVANCED MEDICAL IMAGING DEL ECUADOR ADVMEDICAL C.A."	"G4649.24"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87474"	"1791413962001"	"SERVICIOS CYBERCELL S.A."	"G4659.93"	"AN�NIMA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"87476"	"1791414004001"	"ADECCOIBERIA S.A."	"N7830.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87479"	"1791414039001"	"HOTELES DANN LTDA."	"I5510.01"	"SUCURSAL  EXTRANJERA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87480"	"1791414047001"	"CONSTRUCTORA BRAVO CONSBRAVO CIA. LTDA."	"F4210.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87485"	"1791330862001"	"AGHARTSA S.A."	"I5510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87486"	"1791414101001"	"ITELBAS INGENIERIA TELECOMUNICACIONES BENAVIDES ABAD SERVICIOS CIA. LTDA."	"G4741.13"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87489"	"1791414144001"	"TENSOQUIM S.A."	"G4669.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87494"	"1791414713001"	"INCINERACION RESIDUOS TOXICOS PELIGROSOS INCINEROX CIA. LTDA."	"E3822.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87495"	"1791414721001"	"ESTACION DE SERVICIOS NACIONALES ESNAL CIA. LTDA."	"G4661.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87497"	"1791414764001"	"INDEQUIPOS DEL ECUADOR S.A."	"G4659.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87498"	"1791414772001"	"CIRBABUE CIA. LTDA."	"F4210.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87500"	"1791414780001"	"AGRICOLA GANADERA PISCICOLA AGRIGAPIS CIA. LTDA."	"A0111.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87504"	"1791414810001"	"JORGE OQUENDO FILMS CIA. LTDA."	"J5920.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87516"	"1791414950001"	"ROYALCARGO S.A."	"H5120.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87520"	"1791414993001"	"GLUE LATINOAMERICA S.A."	"M7310.04"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87521"	"1791415019001"	"PROVITALES DEL ECUADOR PROVITALEC CIA. LTDA."	"G4610.09"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87530"	"1791415132001"	"INT FOOD SERVICES CORP"	"C1010.22"	"SUCURSAL  EXTRANJERA"	""	""	"SI"	"NO"	"NO"	"SI"	" "
"87532"	"1791415159001"	"INMOFYBE S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87539"	"1791415043001"	"PALMODEL S.A."	"A0126.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87542"	"1791415221001"	"COTPALMEXO COMPA�IA DE TRANSPORTES DE PALMA Y ANEXOS S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87543"	"1791414195001"	"GRUPO CONSULTOR CHEMENG CIA. LTDA."	"M7490.23"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87546"	"1791414225001"	"INSTITUTO CULINARIO INTERNACIONAL INTERCUL C.A."	"I5621.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"706372"	""	"IZKA S.A."	"G4520.02"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87548"	"1791414233001"	"COMPA�IA CUELLO DE LUNA CUELLODELUNA S.A."	"I5510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87549"	"1791414268001"	"READYNET CIA. LTDA."	"J6120.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87557"	"1791414306001"	"SOLAGRO S.A. SOLAGREMSA"	"C2021.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87561"	"0590060917001"	"COMPA�IA DE SEGURIDAD COTOPAXI COMSECOTOPAX CIA. LTDA"	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87570"	"1791414446001"	"RETAILING TECHNOLOGY CIA. LTDA."	"G4741.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87571"	"1791414462001"	"ASICECUADOR S.A."	"G4651.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87574"	"0590060925001"	"SERVIGLORIA S.A."	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87584"	"1791414616001"	"TOCOMRUP S.A."	"G4690.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87585"	"1791414594001"	"PETROLEOS SUD AMERICANOS DEL ECUADOR PETROLAMEREC S.A."	"B0610.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87589"	"1791414667001"	"GOLDERIE TRADING CIA. LTDA."	"G4690.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87590"	"1791414659001"	"PETRORIVA S.A."	"B0610.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87596"	"1791414691001"	"COLORPOWER CIA. LTDA."	"G4741.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87597"	"1791431855001"	"COMPA�IA SUDAMERICANA DE FOSFOROS DEL ECUADOR FOSFOROCOMP S.A."	"B0610.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87598"	"1791431863001"	"ELECSOL SERVICIOS COMERCIO E IMPORTACIONES CIA. LTDA"	"F4321.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87599"	"0590060933001"	"INDUACERO INDUSTRIA DE ACERO DEL ECUADOR CIA. LTDA."	"C2512.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87601"	"1791434129001"	"REPRESENTACIONES GARSA, REGARSA CIA. LTDA."	"G4771.21"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87603"	"1791434145001"	"SEGURIDAD MAXIMA SEGUMAX CIA. LTDA."	"N8010.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87604"	"1791432762001"	"QMATIC ECUADOR CIA. LTDA."	"J6201.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87605"	"0990376328001"	"AMERAFIN S.A."	"K6619.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87608"	"1791431898001"	"CREDI FE DESARROLLO MICROEMPRESARIAL S.A."	"K6420.00"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87611"	"1791433238001"	"DISTRIBUIDORA LATINOAMERICANA FARMALATINA S.A."	"G4669.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87615"	"1791432789001"	"GORBAG S.A."	"L6810.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87622"	"1791431901001"	"ROCANEGRA CIA. LTDA."	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87634"	"1791431944001"	"IRIARCO S.A."	"G4659.93"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87640"	"1791432363001"	"PRODUCCION Y EDICION DE IMPRESOS PRODEDIM CIA. LTDA."	"C1812.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87643"	"0590060941001"	"EMPRESA DE TRANSPORTES DE ESTUDIANTES Y TURISTAS TRANSESTUR CIA. LTDA."	"H4922.05"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87645"	"1791433742001"	"TECNA DEL ECUADOR S.A."	"B0910.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87650"	"1791431960001"	"CAMPUSTREKKING CIA. LTDA."	"N7912.00"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87652"	"1791434218001"	"ISHIHARA ECUADOR C.A."	"G4669.11"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87656"	"1791432398001"	"QUIMASU S.A."	"G4510.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87660"	"1791432401001"	"FARMAPACK CIA. LTDA."	"G4669.11"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87661"	"1791433769001"	"UTCOVERSEAS ECUADOR S.A."	"H5012.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87674"	"1791433335001"	"SANDE ECUADOR CIA. LTDA."	"A0119.03"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87679"	"1791432916001"	"PINTAURI CIA. LTDA."	"G4752.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87682"	"1791432010001"	"COEVO S.A."	"F4100.20"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87683"	"1791434285001"	"AMERICANTAXI CIA. LTDA."	"G4652.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87688"	"2190003712001"	"COMPA�IA DE TRANSPORTES SUCUMBIOS SUCUMTRANSA SOCIEDAD ANONIMA"	"H4923.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87692"	"1791433815001"	"EMBALARC'S CIA. LTDA."	"L6810.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87693"	"1791432460001"	"MODUCON MODULARES PARA LA CONSTRUCCION CIA. LTDA."	"C3100.01"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87694"	"1791432029001"	"IMPORAGUA S.A."	"A0220.01"	"AN�NIMA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
"87695"	"1791432037001"	"BUSTAMANTE & BUSTAMANTE PATENTES Y MARCAS CIA. LTDA."	"M6910.02"	"RESPONSABILIDAD LIMITADA"	""	""	"NO"	"NO"	"NO"	"SI"	" "
